project;bugtype;count;version
streamalg;JMH_BENCHMARK_METHOD_FOUND;34;4f5c6a4e8b81db129c8357bc01f7734a9ca238db
streamalg;JMH_LOOP_INSIDE_BENCHMARK;5;4f5c6a4e8b81db129c8357bc01f7734a9ca238db
streamalg;JMH_STATE_FINAL_FIELD;39;4f5c6a4e8b81db129c8357bc01f7734a9ca238db
entity-system-benchmarks;JMH_BENCHMARK_METHOD_FOUND;20;a6b6d57dff8b018f5a2fa0c15a5884964c9054d1
entity-system-benchmarks;JMH_STATE_FINAL_FIELD;117;a6b6d57dff8b018f5a2fa0c15a5884964c9054d1
rtree-3d;JMH_BENCHMARK_METHOD_FOUND;34;40730e59f555c51bde8a689bbc363fcfdc0b9775
rtree-3d;JMH_STATE_FINAL_FIELD;24;40730e59f555c51bde8a689bbc363fcfdc0b9775
template-compiler;JMH_BENCHMARK_METHOD_FOUND;27;9efe9f142b89cbc57a00388d9280f140cac4841c
template-compiler;JMH_IGNORED_METHOD_RETURN;2;9efe9f142b89cbc57a00388d9280f140cac4841c
template-compiler;JMH_STATE_FINAL_FIELD;42;9efe9f142b89cbc57a00388d9280f140cac4841c
cache2k-benchmark;JMH_BENCHMARK_METHOD_FOUND;28;9592a3f9144e2ad2f398871f27045833ffd6cd04
cache2k-benchmark;JMH_STATE_FINAL_FIELD;191;9592a3f9144e2ad2f398871f27045833ffd6cd04
cache2k-benchmark;JMH_LOOP_INSIDE_BENCHMARK;5;9592a3f9144e2ad2f398871f27045833ffd6cd04
cache2k-benchmark;JMH_BENCHMARKMODE_SINGLESHOT;1;9592a3f9144e2ad2f398871f27045833ffd6cd04
cache2k-benchmark;JMH_IGNORED_METHOD_RETURN;1;9592a3f9144e2ad2f398871f27045833ffd6cd04
silverflash;JMH_BENCHMARK_METHOD_FOUND;6;65b0d9fb4c24f5086420f45f8fc3a66ec8fd25a4
silverflash;JMH_IGNORED_METHOD_RETURN;11;65b0d9fb4c24f5086420f45f8fc3a66ec8fd25a4
silverflash;JMH_LOOP_INSIDE_BENCHMARK;6;65b0d9fb4c24f5086420f45f8fc3a66ec8fd25a4
silverflash;JMH_STATE_FINAL_FIELD;71;65b0d9fb4c24f5086420f45f8fc3a66ec8fd25a4
rest-schemagen;JMH_BENCHMARK_METHOD_FOUND;2;6bc0e3f8a539a2e43ef3d2c41b66c8185cdf71d8
sulky;JMH_BENCHMARK_METHOD_FOUND;6;0ced4963f7b7396657ecaf2cd777730378f1481a
sulky;JMH_STATE_FINAL_FIELD;7;0ced4963f7b7396657ecaf2cd777730378f1481a
jvptree;JMH_BENCHMARK_METHOD_FOUND;8;db16105cb368964cdbd317569621df67b12ef0ac
jvptree;JMH_STATE_FINAL_FIELD;26;db16105cb368964cdbd317569621df67b12ef0ac
jvptree;JMH_IGNORED_METHOD_RETURN;1;db16105cb368964cdbd317569621df67b12ef0ac
compactmap;JMH_BENCHMARK_METHOD_FOUND;9;655d7a8bc1e46c49f53710dd095a39c72eda2052
compactmap;JMH_LOOP_INSIDE_BENCHMARK;9;655d7a8bc1e46c49f53710dd095a39c72eda2052
compactmap;JMH_STATE_FINAL_FIELD;110;655d7a8bc1e46c49f53710dd095a39c72eda2052
java-final-benchmark;JMH_BENCHMARK_METHOD_FOUND;34;0d5cebc7c77c03105e1f5dd80e4fee54dda8f370
java-final-benchmark;JMH_IGNORED_METHOD_RETURN;2;0d5cebc7c77c03105e1f5dd80e4fee54dda8f370
java-final-benchmark;JMH_STATE_FINAL_FIELD;408;0d5cebc7c77c03105e1f5dd80e4fee54dda8f370
rut;JMH_BENCHMARK_METHOD_FOUND;5;275fcdfeef0f276df2a54bf329a669746760803a
rut;JMH_IGNORED_METHOD_RETURN;3;275fcdfeef0f276df2a54bf329a669746760803a
rut;JMH_LOOP_INSIDE_BENCHMARK;2;275fcdfeef0f276df2a54bf329a669746760803a
rut;JMH_STATE_FINAL_FIELD;13;275fcdfeef0f276df2a54bf329a669746760803a
cqrs-hotel;JMH_BENCHMARK_METHOD_FOUND;6;d8ddbf88874e70ddeb3094277ae3160c2b813ba4
cqrs-hotel;JMH_STATE_FINAL_FIELD;14;d8ddbf88874e70ddeb3094277ae3160c2b813ba4
parallelism-benchmarks;JMH_BENCHMARK_METHOD_FOUND;5;f06ad02902040ec63332794781edf84ccde37e6c
parallelism-benchmarks;JMH_IGNORED_METHOD_RETURN;13;f06ad02902040ec63332794781edf84ccde37e6c
parallelism-benchmarks;JMH_LOOP_INSIDE_BENCHMARK;12;f06ad02902040ec63332794781edf84ccde37e6c
parallelism-benchmarks;JMH_STATE_FINAL_FIELD;23;f06ad02902040ec63332794781edf84ccde37e6c
moar;JMH_BENCHMARK_METHOD_FOUND;7;081fad611d9f8d711eb464b13c014ed4ddd6f22b
moar;JMH_LOOP_INSIDE_BENCHMARK;11;081fad611d9f8d711eb464b13c014ed4ddd6f22b
moar;JMH_STATE_FINAL_FIELD;22;081fad611d9f8d711eb464b13c014ed4ddd6f22b
sbe-erlang;JMH_STATE_FINAL_FIELD;1;050718504d3db58b3241c6c4ec45c0fb22cca3d1
SparkJNI;JMH_BENCHMARK_METHOD_FOUND;2;c1819d3d477889169e0c975fe412fb95b824248d
SparkJNI;JMH_STATE_FINAL_FIELD;6;c1819d3d477889169e0c975fe412fb95b824248d
microbenchmarks;JMH_BENCHMARK_METHOD_FOUND;67;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_LOOP_INSIDE_BENCHMARK;36;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_STATE_FINAL_FIELD;129;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_IGNORED_METHOD_RETURN;5;575062f825ed294c44592a4880f4ab68e27a7505
less-compiler;JMH_BENCHMARK_METHOD_FOUND;1;5ea1cd0433943f5ed2070fb763cc931c1084d3ce
less-compiler;JMH_IGNORED_METHOD_RETURN;1;5ea1cd0433943f5ed2070fb763cc931c1084d3ce
less-compiler;JMH_STATE_FINAL_FIELD;14;5ea1cd0433943f5ed2070fb763cc931c1084d3ce
sandbox-query-benchmark-jooq-hibernate-jdbc;JMH_BENCHMARK_METHOD_FOUND;10;829fd9c849dd2eb03d2d47d13c49c23be3f4567d
sandbox-query-benchmark-jooq-hibernate-jdbc;JMH_STATE_FINAL_FIELD;12;829fd9c849dd2eb03d2d47d13c49c23be3f4567d
westcache;JMH_BENCHMARK_METHOD_FOUND;2;eff76abe6dd7f6bc3a455030f82aa0f4a069adc1
PRNG-Performance;JMH_BENCHMARK_METHOD_FOUND;18;7cc86e1b6b268724c5ef8ed0bee7281e77d92f33
PRNG-Performance;JMH_STATE_FINAL_FIELD;36;7cc86e1b6b268724c5ef8ed0bee7281e77d92f33
test-data-generator;JMH_BENCHMARK_METHOD_FOUND;9;8a544a23879c516d74b5c83dc8d876a68b480e69
test-data-generator;JMH_IGNORED_METHOD_RETURN;9;8a544a23879c516d74b5c83dc8d876a68b480e69
test-data-generator;JMH_LOOP_INSIDE_BENCHMARK;1;8a544a23879c516d74b5c83dc8d876a68b480e69
test-data-generator;JMH_STATE_FINAL_FIELD;36;8a544a23879c516d74b5c83dc8d876a68b480e69
bpm;JMH_BENCHMARK_METHOD_FOUND;3;6f14e6ad9b0451b9029b1c4fd4ab61ab8fa4f3d3
bpm;JMH_LOOP_INSIDE_BENCHMARK;3;6f14e6ad9b0451b9029b1c4fd4ab61ab8fa4f3d3
bpm;JMH_STATE_FINAL_FIELD;26;6f14e6ad9b0451b9029b1c4fd4ab61ab8fa4f3d3
pcg-java;JMH_BENCHMARK_METHOD_FOUND;4;68232b7d6878caa7046ac9ed751cf7f292877480
pcg-java;JMH_STATE_FINAL_FIELD;14;68232b7d6878caa7046ac9ed751cf7f292877480
jmh-utils;JMH_BENCHMARK_METHOD_FOUND;2;d4916e2daf3c714bc5fa313229ab0cd6743b9185
spray-cache-spymemcached;JMH_STATE_FINAL_FIELD;243;21f6d4bb1238d744f82c9b82b122a22f7cb35e33
safepoint-experiments;JMH_STATE_FINAL_FIELD;44;a828993eda77e10b8115fb76da835098e39a34fd
safepoint-experiments;JMH_BENCHMARK_METHOD_FOUND;18;a828993eda77e10b8115fb76da835098e39a34fd
safepoint-experiments;JMH_LOOP_INSIDE_BENCHMARK;17;a828993eda77e10b8115fb76da835098e39a34fd
golo-jmh-benchmarks;JMH_BENCHMARK_METHOD_FOUND;92;5ba4036a0eeef1a24dcced9aec6baf224112157e
golo-jmh-benchmarks;JMH_BENCHMARKMODE_SINGLESHOT;1;5ba4036a0eeef1a24dcced9aec6baf224112157e
golo-jmh-benchmarks;JMH_STATE_FINAL_FIELD;326;5ba4036a0eeef1a24dcced9aec6baf224112157e
golo-jmh-benchmarks;JMH_LOOP_INSIDE_BENCHMARK;1;5ba4036a0eeef1a24dcced9aec6baf224112157e
viktor;JMH_BENCHMARK_METHOD_FOUND;27;39adbe7616be36d3aa394b7f759a089902ed851a
viktor;JMH_LOOP_INSIDE_BENCHMARK;8;39adbe7616be36d3aa394b7f759a089902ed851a
viktor;JMH_STATE_FINAL_FIELD;62;39adbe7616be36d3aa394b7f759a089902ed851a
prairie;JMH_BENCHMARK_METHOD_FOUND;23;39dd0c5a6e3e88f24d679bb66278691abd291eac
prairie;JMH_FIXTURE_USING_INVOCATION_SCOPE;32;39dd0c5a6e3e88f24d679bb66278691abd291eac
prairie;JMH_STATE_FINAL_FIELD;120;39dd0c5a6e3e88f24d679bb66278691abd291eac
prairie;JMH_IGNORED_METHOD_RETURN;3;39dd0c5a6e3e88f24d679bb66278691abd291eac
lab-java8streamperformancebenchmark;JMH_STATE_FINAL_FIELD;44;911fb4dee4d715688c6192f8019d7526da28625d
lab-java8streamperformancebenchmark;JMH_BENCHMARK_METHOD_FOUND;64;911fb4dee4d715688c6192f8019d7526da28625d
lab-java8streamperformancebenchmark;JMH_LOOP_INSIDE_BENCHMARK;30;911fb4dee4d715688c6192f8019d7526da28625d
lab-java8streamperformancebenchmark;JMH_IGNORED_METHOD_RETURN;10;911fb4dee4d715688c6192f8019d7526da28625d
false-sharing-demo;JMH_BENCHMARK_METHOD_FOUND;4;28b11985b587beb2270e3ee237692854a1142573
false-sharing-demo;JMH_STATE_FINAL_FIELD;20;28b11985b587beb2270e3ee237692854a1142573
invokedynamic-talk-code;JMH_BENCHMARK_METHOD_FOUND;7;7c33dd57795294057526413e4b4fcb93ca258c40
invokedynamic-talk-code;JMH_STATE_FINAL_FIELD;14;7c33dd57795294057526413e4b4fcb93ca258c40
audio-recognition;JMH_BENCHMARK_METHOD_FOUND;1;16cbf2daa8ee12d87b6ca3a5f7fd33ee7880d2ba
audio-recognition;JMH_IGNORED_METHOD_RETURN;1;16cbf2daa8ee12d87b6ca3a5f7fd33ee7880d2ba
audio-recognition;JMH_STATE_FINAL_FIELD;7;16cbf2daa8ee12d87b6ca3a5f7fd33ee7880d2ba
uploader;JMH_BENCHMARK_METHOD_FOUND;1;6d5b5dbfae2aaaad91e29dc6b6f9d713d9c652cd
fast-rng-java;JMH_BENCHMARK_METHOD_FOUND;21;f98f0b6156aeab8f68e6ef4ba65b73a3f4799099
fast-rng-java;JMH_STATE_FINAL_FIELD;44;f98f0b6156aeab8f68e6ef4ba65b73a3f4799099
vertx-http-router;JMH_BENCHMARK_METHOD_FOUND;2;b54cfd48297b321d0c7aa3656c67a370f43eba57
vertx-http-router;JMH_STATE_FINAL_FIELD;6;b54cfd48297b321d0c7aa3656c67a370f43eba57
marklogic-jena;JMH_BENCHMARK_METHOD_FOUND;1;c0859cb3532b88778ca59ef50579c23f94677b11
marklogic-jena;JMH_LOOP_INSIDE_BENCHMARK;1;c0859cb3532b88778ca59ef50579c23f94677b11
marklogic-jena;JMH_STATE_FINAL_FIELD;6;c0859cb3532b88778ca59ef50579c23f94677b11
disruptor_benchmark;JMH_BENCHMARK_METHOD_FOUND;16;ff37c7f5ccd94e847c0d00a3dc742c964a4c0158
disruptor_benchmark;JMH_LOOP_INSIDE_BENCHMARK;38;ff37c7f5ccd94e847c0d00a3dc742c964a4c0158
disruptor_benchmark;JMH_STATE_FINAL_FIELD;62;ff37c7f5ccd94e847c0d00a3dc742c964a4c0158
f1x;JMH_STATE_FINAL_FIELD;1;88cb0f98075a5dc5b467a5337f86abff3bc22366
collections-m0e4;JMH_BENCHMARK_METHOD_FOUND;2;356e59ef5660e16ae07c716bed0c1aa49844a307
collections-m0e4;JMH_IGNORED_METHOD_RETURN;2;356e59ef5660e16ae07c716bed0c1aa49844a307
collections-m0e4;JMH_LOOP_INSIDE_BENCHMARK;2;356e59ef5660e16ae07c716bed0c1aa49844a307
collections-m0e4;JMH_STATE_FINAL_FIELD;8;356e59ef5660e16ae07c716bed0c1aa49844a307
to-array-benchmark;JMH_BENCHMARK_METHOD_FOUND;4;c65cb5cc39bce489ca5df47f4523946b122f72d2
to-array-benchmark;JMH_STATE_FINAL_FIELD;21;c65cb5cc39bce489ca5df47f4523946b122f72d2
dispatching;JMH_STATE_FINAL_FIELD;58;b2337d602078f96f8c634d6d5530d675afd09f99
dispatching;JMH_BENCHMARK_METHOD_FOUND;9;b2337d602078f96f8c634d6d5530d675afd09f99
risky;JMH_BENCHMARK_METHOD_FOUND;5;06997ec6e6da48a4e5aebc7f3c8ffebdeb2e93f5
risky;JMH_IGNORED_METHOD_RETURN;11;06997ec6e6da48a4e5aebc7f3c8ffebdeb2e93f5
risky;JMH_STATE_FINAL_FIELD;4;06997ec6e6da48a4e5aebc7f3c8ffebdeb2e93f5
memcached-java-clients-benchmark;JMH_BENCHMARK_METHOD_FOUND;12;eab082918ff9913e7712ba5a0c7ccb3debaff92c
memcached-java-clients-benchmark;JMH_STATE_FINAL_FIELD;36;eab082918ff9913e7712ba5a0c7ccb3debaff92c
netty;JMH_BENCHMARK_METHOD_FOUND;159;182ffdaf6d4c067514fc70b00c4a5abc67753531
netty;JMH_IGNORED_METHOD_RETURN;93;182ffdaf6d4c067514fc70b00c4a5abc67753531
netty;JMH_LOOP_INSIDE_BENCHMARK;36;182ffdaf6d4c067514fc70b00c4a5abc67753531
netty;JMH_STATE_FINAL_FIELD;384;182ffdaf6d4c067514fc70b00c4a5abc67753531
netty;JMH_FIXTURE_USING_INVOCATION_SCOPE;2;182ffdaf6d4c067514fc70b00c4a5abc67753531
reflection-access-tests;JMH_STATE_FINAL_FIELD;53;37cfddc71ecd19e87630cc0c1f9b9956e65aaff2
mxcache;JMH_NOTFORKED_BENCHMARK;1;1990baba57d1393b573ba758f27251b9610d8fa4
mxcache;JMH_STATE_FINAL_FIELD;8;1990baba57d1393b573ba758f27251b9610d8fa4
flatbuffers-java-benchmark;JMH_BENCHMARK_METHOD_FOUND;13;e51df9e9eb2a50a60d9de06ce9bb25963d7d7e64
flatbuffers-java-benchmark;JMH_IGNORED_METHOD_RETURN;4;e51df9e9eb2a50a60d9de06ce9bb25963d7d7e64
flatbuffers-java-benchmark;JMH_STATE_FINAL_FIELD;14;e51df9e9eb2a50a60d9de06ce9bb25963d7d7e64
entity-essentials;JMH_BENCHMARK_METHOD_FOUND;4;4d4ad6060caa4f5694ac1566faf954a71f81eb9f
entity-essentials;JMH_STATE_FINAL_FIELD;18;4d4ad6060caa4f5694ac1566faf954a71f81eb9f
entity-essentials;JMH_IGNORED_METHOD_RETURN;1;4d4ad6060caa4f5694ac1566faf954a71f81eb9f
hasher;JMH_BENCHMARK_METHOD_FOUND;18;f988b7c0c9cc2a387982df5579bacd26020cc5b7
hasher;JMH_STATE_FINAL_FIELD;38;f988b7c0c9cc2a387982df5579bacd26020cc5b7
handlers;JMH_BENCHMARK_METHOD_FOUND;1;3bbbeb05fb131f53bc4f24f4f47c9628dca02fcb
handlers;JMH_LOOP_INSIDE_BENCHMARK;1;3bbbeb05fb131f53bc4f24f4f47c9628dca02fcb
benchmark-arraycopy;JMH_BENCHMARK_METHOD_FOUND;14;7266e7cd24e005fa015085d5a140718ae4d98064
benchmark-arraycopy;JMH_LOOP_INSIDE_BENCHMARK;7;7266e7cd24e005fa015085d5a140718ae4d98064
benchmark-arraycopy;JMH_NOTFORKED_BENCHMARK;2;7266e7cd24e005fa015085d5a140718ae4d98064
benchmark-arraycopy;JMH_STATE_FINAL_FIELD;71;7266e7cd24e005fa015085d5a140718ae4d98064
java-benchmarks;JMH_STATE_FINAL_FIELD;63;7699b35cc6505fc50ab09e4f8b7682697f2f2611
java-benchmarks;JMH_BENCHMARKMODE_SINGLESHOT;2;7699b35cc6505fc50ab09e4f8b7682697f2f2611
java-benchmarks;JMH_BENCHMARK_METHOD_FOUND;17;7699b35cc6505fc50ab09e4f8b7682697f2f2611
java-benchmarks;JMH_LOOP_INSIDE_BENCHMARK;30;7699b35cc6505fc50ab09e4f8b7682697f2f2611
microbenchmarks;JMH_BENCHMARK_METHOD_FOUND;67;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_LOOP_INSIDE_BENCHMARK;36;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_STATE_FINAL_FIELD;129;575062f825ed294c44592a4880f4ab68e27a7505
microbenchmarks;JMH_IGNORED_METHOD_RETURN;5;575062f825ed294c44592a4880f4ab68e27a7505
expire-threadlocal;JMH_BENCHMARK_METHOD_FOUND;6;23b32b740503de3a1bf8c97ad7b9f004fe440698
expire-threadlocal;JMH_IGNORED_METHOD_RETURN;5;23b32b740503de3a1bf8c97ad7b9f004fe440698
expire-threadlocal;JMH_STATE_FINAL_FIELD;8;23b32b740503de3a1bf8c97ad7b9f004fe440698
bloomfilter;JMH_BENCHMARK_METHOD_FOUND;11;577f58f4021b92fb316ad91b892043db44433407
bloomfilter;JMH_LOOP_INSIDE_BENCHMARK;11;577f58f4021b92fb316ad91b892043db44433407
bloomfilter;JMH_IGNORED_METHOD_RETURN;5;577f58f4021b92fb316ad91b892043db44433407
bloomfilter;JMH_STATE_FINAL_FIELD;33;577f58f4021b92fb316ad91b892043db44433407
RxJava;JMH_BENCHMARK_METHOD_FOUND;215;6fefdc6e6ca253f4fea2a576a0e6e93ee340491e
RxJava;JMH_IGNORED_METHOD_RETURN;30;6fefdc6e6ca253f4fea2a576a0e6e93ee340491e
RxJava;JMH_LOOP_INSIDE_BENCHMARK;13;6fefdc6e6ca253f4fea2a576a0e6e93ee340491e
RxJava;JMH_STATE_FINAL_FIELD;300;6fefdc6e6ca253f4fea2a576a0e6e93ee340491e
grpc-java;JMH_BENCHMARK_METHOD_FOUND;3;f3ef2850a9c5e04b45d3a68ab86034aec57ccc4f
grpc-java;JMH_STATE_FINAL_FIELD;2;f3ef2850a9c5e04b45d3a68ab86034aec57ccc4f
grpc-java;JMH_LOOP_INSIDE_BENCHMARK;2;f3ef2850a9c5e04b45d3a68ab86034aec57ccc4f
apollo;JMH_BENCHMARK_METHOD_FOUND;1;913cae482efaea1106e32e67b008bc884c283d48
apollo;JMH_IGNORED_METHOD_RETURN;1;913cae482efaea1106e32e67b008bc884c283d48
apollo;JMH_LOOP_INSIDE_BENCHMARK;2;913cae482efaea1106e32e67b008bc884c283d48
apollo;JMH_STATE_FINAL_FIELD;12;913cae482efaea1106e32e67b008bc884c283d48
ohc;JMH_BENCHMARK_METHOD_FOUND;8;af47142711993a3eaaf3b496332c27e2b43454e4
ohc;JMH_STATE_FINAL_FIELD;37;af47142711993a3eaaf3b496332c27e2b43454e4
ohc;JMH_IGNORED_METHOD_RETURN;6;af47142711993a3eaaf3b496332c27e2b43454e4
reactivesocket-java;JMH_BENCHMARK_METHOD_FOUND;7;3e89238d84d391a1c380d14edc1f044144136e7a
reactivesocket-java;JMH_LOOP_INSIDE_BENCHMARK;2;3e89238d84d391a1c380d14edc1f044144136e7a
reactivesocket-java;JMH_STATE_FINAL_FIELD;31;3e89238d84d391a1c380d14edc1f044144136e7a
gumtree;JMH_BENCHMARK_METHOD_FOUND;1;bdd631bea8b53203e7841cd528f01ae9299977ba
gumtree;JMH_STATE_FINAL_FIELD;6;bdd631bea8b53203e7841cd528f01ae9299977ba
Trident;JMH_BENCHMARK_METHOD_FOUND;8;54a44513c60e116b37c84194e2ef9bbc77dfd291
Trident;JMH_STATE_FINAL_FIELD;54;54a44513c60e116b37c84194e2ef9bbc77dfd291
TridentSDK;JMH_BENCHMARK_METHOD_FOUND;1;c60da34d514127551fe05213e59522fbc416fb28
TridentSDK;JMH_IGNORED_METHOD_RETURN;1;c60da34d514127551fe05213e59522fbc416fb28
TridentSDK;JMH_STATE_FINAL_FIELD;8;c60da34d514127551fe05213e59522fbc416fb28
directory-kerby;JMH_BENCHMARK_METHOD_FOUND;2;0c3d0df2162c285990cda449ccb766edabdc2f0f
directory-kerby;JMH_STATE_FINAL_FIELD;6;0c3d0df2162c285990cda449ccb766edabdc2f0f
neo4j-jdbc;JMH_BENCHMARK_METHOD_FOUND;3;4599d4dec76b4700d55889ebd159758d95e95948
neo4j-jdbc;JMH_STATE_FINAL_FIELD;6;4599d4dec76b4700d55889ebd159758d95e95948
java-eid-exceptions;JMH_BENCHMARK_METHOD_FOUND;9;e4015c4092efaf7701dee50f1edd33c211e64aff
java-eid-exceptions;JMH_LOOP_INSIDE_BENCHMARK;13;e4015c4092efaf7701dee50f1edd33c211e64aff
java-eid-exceptions;JMH_STATE_FINAL_FIELD;6;e4015c4092efaf7701dee50f1edd33c211e64aff
pgjdbc;JMH_BENCHMARKMODE_SINGLESHOT;1;9b6506dfa1076ad27a16de8fc3e85bc23f1a5b97
pgjdbc;JMH_BENCHMARK_METHOD_FOUND;35;9b6506dfa1076ad27a16de8fc3e85bc23f1a5b97
pgjdbc;JMH_STATE_FINAL_FIELD;95;9b6506dfa1076ad27a16de8fc3e85bc23f1a5b97
pgjdbc;JMH_IGNORED_METHOD_RETURN;30;9b6506dfa1076ad27a16de8fc3e85bc23f1a5b97
pgjdbc;JMH_NOTFORKED_BENCHMARK;2;9b6506dfa1076ad27a16de8fc3e85bc23f1a5b97
pgjdbc;JMH_LOOP_INSIDE_BENCHMARK;18;9b6506dfa1076ad27a16de8fc3e85bc23f1a5b97
logging-log4j2;JMH_BENCHMARK_METHOD_FOUND;346;83d821d42906b7b73027dc4fa5e4180913213014
logging-log4j2;JMH_STATE_FINAL_FIELD;419;83d821d42906b7b73027dc4fa5e4180913213014
logging-log4j2;JMH_IGNORED_METHOD_RETURN;16;83d821d42906b7b73027dc4fa5e4180913213014
logging-log4j2;JMH_BENCHMARKMODE_SINGLESHOT;5;83d821d42906b7b73027dc4fa5e4180913213014
logging-log4j2;JMH_LOOP_INSIDE_BENCHMARK;11;83d821d42906b7b73027dc4fa5e4180913213014
